"ID_Fahrzeug","ID_T01","Fehlerhaft_Datum_T01","Fehlerhaft_Fahrleistung_T01","ID_T02","Fehlerhaft_Datum_T02","Fehlerhaft_Fahrleistung_T02"
"12-1-12-330594","1-202-2021-1037786",2016-12-02,33361.64,"2-201-2011-779130",2016-10-02,36117.5232876712
"12-1-12-330910","1-201-2011-1037630",2016-03-26,11742,"2-201-2011-780355",2016-10-05,36366.0383561644
"12-1-12-330792","1-202-2021-1039283",2016-12-05,33563.01,"2-202-2022-1819159",2016-10-05,36366.0383561644
"12-1-12-330798","1-202-2021-1038773",2016-12-04,33495.89,"2-202-2022-1819845",2016-10-06,36448.8767123288
"12-1-12-330815","1-201-2011-1039175",2016-03-29,11885,"2-202-2022-1820996",2016-10-08,36614.5534246575
"12-1-12-330825","1-201-2011-1035288",2016-03-20,11456,"2-201-2011-777053",2016-09-25,35537.6547945205
"12-1-12-330753","1-201-2011-1038411",2016-03-27,11790,"2-202-2022-1819018",2016-10-05,36366.0383561644
"12-1-12-330761","1-202-2021-1038944",2016-12-05,33563.01,"2-201-2011-780001",2016-10-04,36283.2
"12-1-12-330951","1-201-2011-1039431",2016-03-30,11933,"2-201-2011-781074",2016-10-08,36614.5534246575
"12-1-12-331054","1-201-2011-1038959",2016-03-29,11885,"2-202-2022-1820208",2016-10-07,36531.7150684931
"12-1-12-330972","1-201-2011-1036061",2016-03-22,11551,"2-202-2022-1814387",2016-09-29,35869.0082191781
"12-1-12-331134","1-201-2011-1036710",2016-03-23,11599,"2-201-2011-778955",2016-10-01,36034.6849315068
"12-1-12-331251","1-201-2011-1037615",2016-03-25,11694,"2-201-2011-778678",2016-09-30,35951.8465753425
"12-1-12-331734","1-202-2021-1042124",2016-12-12,34032.9,"2-201-2011-782127",2016-10-11,36863.0684931507
"12-1-12-331594","1-202-2021-1040908",2016-12-09,33831.52,"2-202-2022-1822968",2016-10-10,36780.2301369863
"12-1-12-331539","1-202-2021-1038028",2016-12-02,33361.64,"2-201-2011-779400",2016-10-02,36117.5232876712
"12-1-12-331541","1-202-2021-1037340",2016-12-01,33294.51,"2-202-2022-1816398",2016-10-02,36117.5232876712
"12-1-12-331543","1-201-2011-1037187",2016-03-25,11694,"2-201-2011-779547",2016-10-03,36200.3616438356
"12-1-12-331746","1-202-2021-1041825",2016-12-11,33965.77,"2-202-2022-1824222",2016-10-12,36945.9068493151
"12-1-12-331753","1-201-2011-1042196",2016-04-05,12219,"2-202-2022-1825274",2016-10-13,37028.7452054794
"12-1-12-331666","1-201-2011-1037780",2016-03-26,11742,"2-202-2022-1817659",2016-10-03,36200.3616438356
"12-1-12-331768","1-201-2011-1042419",2016-04-05,12219,"2-201-2011-782586",2016-10-12,36945.9068493151
"12-1-12-331675","1-202-2021-1038809",2016-12-04,33495.89,"2-202-2022-1816297",2016-10-02,36117.5232876712
"12-1-12-332031","1-201-2011-1041716",2016-04-04,12172,"2-202-2022-1825110",2016-10-13,37028.7452054794
"12-1-12-332039","1-201-2011-1042980",2016-04-07,12315,"2-202-2022-1825885",2016-10-14,37111.5835616438
"12-1-12-331722","1-202-2021-1041874",2016-12-11,33965.77,"2-202-2022-1823923",2016-10-11,36863.0684931507
"12-1-12-331963","1-201-2011-1039142",2016-03-29,11885,"2-201-2011-780168",2016-10-05,36366.0383561644
"12-1-12-332086","1-202-2021-1038996",2016-12-05,33563.01,"2-202-2022-1817993",2016-10-04,36283.2
"12-1-12-332446","1-202-2021-1042825",2016-12-13,33764.39,"2-202-2022-1825777",2016-10-14,36697.3917808219
"12-1-12-332003","1-202-2021-1040138",2016-12-07,33697.27,"2-202-2022-1821574",2016-10-08,36614.5534246575
"12-1-12-332122","1-201-2011-1039104",2016-03-29,11885,"2-202-2022-1818624",2016-10-05,36366.0383561644
"12-1-12-332243","1-202-2021-1038617",2016-12-04,33294.51,"2-201-2011-780788",2016-10-07,36283.2
"12-1-12-332247","1-202-2021-1040549",2016-12-08,33563.01,"2-202-2022-1819019",2016-10-05,36117.5232876712
"12-1-12-332372","1-201-2011-1039782",2016-03-30,11790,"2-202-2022-1819824",2016-10-06,36200.3616438356
"12-1-12-332309","1-201-2011-1042672",2016-04-06,12124,"2-202-2022-1824666",2016-10-12,36697.3917808219
"12-1-12-332504","1-201-2011-1044728",2016-04-11,12267,"2-202-2022-1828114",2016-10-17,36945.9068493151
"12-1-12-332514","1-201-2011-1038450",2016-03-27,11551,"2-202-2022-1819364",2016-10-06,36034.6849315068
"12-1-12-332739","1-201-2011-1044094",2016-04-09,11885,"2-202-2022-1826447",2016-10-15,36283.2
"12-1-12-332552","1-201-2011-1041500",2016-04-03,11885,"2-202-2022-1823139",2016-10-10,36366.0383561644
"12-1-12-332745","1-202-2021-1044107",2016-12-16,33563.01,"2-202-2022-1828198",2016-10-17,36448.8767123288
"12-1-12-332871","1-201-2011-1043061",2016-04-07,11790,"2-202-2022-1825853",2016-10-14,36200.3616438356
"12-1-12-332760","1-202-2021-1044739",2016-12-18,33697.27,"2-202-2022-1830061",2016-10-19,36614.5534246575
"12-1-12-332762","1-201-2011-1044730",2016-04-11,11981,"2-202-2022-1827997",2016-10-17,36448.8767123288
"12-1-12-332791","1-202-2021-1045252",2016-12-19,33764.39,"2-201-2011-785155",2016-10-20,36697.3917808219
"12-1-12-333072","1-201-2011-1046030",2016-04-14,11838,"2-202-2022-1833891",2016-10-24,36531.7150684931
"12-1-12-333177","1-201-2011-1046201",2016-04-14,11838,"2-202-2022-1830444",2016-10-20,36200.3616438356
"12-1-12-332864","1-201-2011-1041603",2016-04-04,11647,"2-202-2022-1824929",2016-10-13,36117.5232876712
"12-1-12-333293","1-201-2011-1046770",2016-04-15,11885,"2-202-2022-1831804",2016-10-22,36366.0383561644
"12-1-12-333134","1-202-2021-1043297",2016-12-14,33026.01,"2-202-2022-1826586",2016-10-15,35786.1698630137
"12-1-12-333587","1-201-2011-1046882",2016-04-16,11838,"2-202-2022-1832502",2016-10-23,36283.2
"12-1-12-333384","1-201-2011-1043475",2016-04-08,11551,"2-202-2022-1828356",2016-10-17,35951.8465753425
"12-1-12-333393","1-202-2021-1044088",2016-12-16,33160.26,"2-202-2022-1827212",2016-10-16,35869.0082191781
"12-1-12-333794","1-202-2021-1044481",2016-12-17,32623.25,"2-202-2022-1827488",2016-10-16,35123.4630136986
"12-1-12-333796","1-201-2011-1044565",2016-04-10,11217,"2-202-2022-1827712",2016-10-16,35123.4630136986
"12-1-12-333930","1-202-2021-1044804",2016-12-18,32690.38,"2-202-2022-1828837",2016-10-18,35289.1397260274
"12-1-12-333718","1-202-2021-1046975",2016-12-23,33026.01,"2-202-2022-1834389",2016-10-25,35869.0082191781
"12-1-12-334057","1-201-2011-1048831",2016-04-20,11694,"2-202-2022-1834168",2016-10-25,35869.0082191781
"12-1-12-334061","1-202-2021-1048353",2016-12-26,33227.38,"2-202-2022-1835463",2016-10-27,36034.6849315068
"12-1-12-333869","1-202-2021-1047729",2016-12-25,33160.26,"2-202-2022-1835791",2016-10-27,36034.6849315068
"12-1-12-334090","1-202-2021-1045178",2016-12-19,32757.5,"2-202-2022-1828651",2016-10-18,35289.1397260274
"12-1-12-334318","1-202-2021-1049582",2016-12-29,33428.76,"2-201-2011-788426",2016-10-30,36283.2
"12-1-12-334403","1-201-2011-1046433",2016-04-15,11456,"2-202-2022-1832898",2016-10-23,35703.3315068493
"12-1-12-334513","1-201-2011-1050708",2016-04-24,11790,"2-202-2022-1839102",2016-10-31,36200.3616438356
"12-1-12-334743","1-201-2011-1050462",2016-04-24,11790,"2-202-2022-1839178",2016-10-31,36200.3616438356
"12-1-12-334864","1-201-2011-1051113",2016-04-25,11694,"2-202-2022-1840600",2016-11-02,36117.5232876712
"12-1-12-334566","1-201-2011-1047042",2016-04-16,11408,"2-202-2022-1835309",2016-10-26,35786.1698630137
"12-1-12-334760","1-202-2021-1050390",2016-12-31,33428.76,"2-201-2011-789330",2016-11-02,36366.0383561644
"12-1-12-334687","1-202-2021-1048087",2016-12-25,33026.01,"2-201-2011-786198",2016-10-23,35537.6547945205
"12-1-12-334693","1-202-2021-1047631",2016-12-24,32958.88,"2-202-2022-1834775",2016-10-26,35786.1698630137
"12-1-12-334783","1-201-2011-1046109",2016-04-14,11313,"2-202-2022-1833458",2016-10-24,35620.4931506849
"12-1-12-334701","1-201-2011-1048507",2016-04-19,11551,"2-201-2011-786220",2016-10-23,35537.6547945205
"12-1-12-334787","1-201-2011-1046988",2016-04-16,11408,"2-202-2022-1834138",2016-10-25,35703.3315068493
"12-1-12-334703","1-201-2011-1048989",2016-04-20,11599,"2-201-2011-787617",2016-10-27,35869.0082191781
"12-1-12-334798","1-202-2021-1046404",2016-12-22,32824.63,"2-202-2022-1834855",2016-10-26,35786.1698630137
"12-1-12-334917","1-201-2011-1052369",2016-04-28,11838,"2-202-2022-1841201",2016-11-03,36200.3616438356
"12-1-12-334920","1-201-2011-1046919",2016-04-16,11265,"2-201-2011-961221",2016-10-23,35289.1397260274
"12-1-12-334842","1-201-2011-1047367",2016-04-17,11456,"2-202-2022-1835582",2016-10-27,35869.0082191781
"12-1-12-335135","1-202-2021-1049214",2016-12-28,33026.01,"2-202-2022-1837334",2016-10-29,35786.1698630137
"12-1-12-335292","1-202-2021-1049721",2016-12-29,33093.13,"2-201-2011-788413",2016-10-30,35869.0082191781
"12-1-12-335230","1-201-2011-1048275",2016-04-19,11408,"2-201-2011-787520",2016-10-27,35620.4931506849
"12-1-12-335443","1-201-2011-1052632",2016-04-29,11885,"2-202-2022-1843275",2016-11-06,36448.8767123288
"12-1-12-335400","1-202-2021-1049610",2016-12-29,33093.13,"2-202-2022-1837499",2016-10-29,35786.1698630137
"12-1-12-335532","1-201-2011-1048665",2016-04-20,11456,"2-202-2022-1837745",2016-10-30,35869.0082191781
"12-1-12-335536","1-202-2021-1049504",2016-12-29,33093.13,"2-202-2022-1837381",2016-10-29,35786.1698630137
"12-1-12-335624","1-201-2011-1054436",2016-05-03,12076,"2-201-2011-791224",2016-11-07,36531.7150684931
"12-1-12-335627","1-201-2011-1053735",2016-05-01,11981,"2-202-2022-1844885",2016-11-08,36614.5534246575
"12-1-12-335662","1-201-2011-1050627",2016-04-24,11647,"2-202-2022-1838867",2016-10-31,35951.8465753425
"12-1-12-335791","1-201-2011-1054560",2016-05-03,12076,"2-202-2022-1846532",2016-11-10,36780.2301369863
"12-1-12-335889","1-201-2011-1054440",2016-05-03,12076,"2-202-2022-1845825",2016-11-09,36697.3917808219
"12-1-12-336093","1-201-2011-1051430",2016-04-26,11742,"2-202-2022-1840339",2016-11-02,36117.5232876712
"12-1-12-335807","1-201-2011-1050119",2016-04-23,11599,"2-202-2022-1839141",2016-10-31,35951.8465753425
"12-1-12-336032","1-201-2011-1055067",2016-05-04,12124,"2-202-2022-1845783",2016-11-09,36697.3917808219
"12-1-12-336135","1-201-2011-1052288",2016-04-28,11838,"2-201-2011-790605",2016-11-06,36448.8767123288
"12-1-12-336138","1-201-2011-1052196",2016-04-28,11838,"2-202-2022-1841872",2016-11-04,36283.2
"12-1-12-336139","1-201-2011-1052705",2016-04-29,11885,"2-201-2011-790881",2016-11-06,36448.8767123288
"12-1-12-336147","1-201-2011-1053314",2016-04-30,11933,"2-202-2022-1842340",2016-11-05,36366.0383561644
"12-1-12-336274","1-201-2011-1052549",2016-04-29,11885,"2-202-2022-1842321",2016-11-04,36283.2
"12-1-12-336168","1-201-2011-1054461",2016-05-03,12076,"2-201-2011-791985",2016-11-10,36780.2301369863
"12-1-12-336350","1-201-2011-1056354",2016-05-07,12267,"2-202-2022-1849439",2016-11-14,37111.5835616438
"12-1-12-336436","1-201-2011-1053832",2016-05-02,12029,"2-202-2022-1843517",2016-11-06,36448.8767123288
"12-1-12-336374","1-201-2011-1052242",2016-04-28,11838,"2-202-2022-1841792",2016-11-04,36283.2
"12-1-12-336500","1-201-2011-1052715",2016-04-29,11838,"2-202-2022-1841913",2016-11-04,36200.3616438356
"12-1-12-337343","1-201-2011-1058824",2016-05-13,12172,"2-202-2022-1853718",2016-11-19,36863.0684931507
"12-1-12-337280","1-201-2011-1055715",2016-05-06,11838,"2-202-2022-1847038",2016-11-11,36200.3616438356
"12-1-12-337478","1-201-2011-1058983",2016-05-13,12172,"2-201-2011-796139",2016-11-22,37111.5835616438
"12-1-12-337544","1-201-2011-1055502",2016-05-05,11790,"2-202-2022-1849493",2016-11-14,36448.8767123288
"12-1-12-337775","1-201-2011-1060188",2016-05-16,12315,"2-202-2022-1856110",2016-11-22,37111.5835616438
"12-1-12-337809","1-201-2011-1056079",2016-05-07,11885,"2-202-2022-1850558",2016-11-15,36531.7150684931
"12-1-12-337900","1-201-2011-1060989",2016-05-18,12410,"2-201-2011-796960",2016-11-25,37360.098630137
"12-1-12-338052","1-201-2011-1061641",2016-05-19,12458,"2-202-2022-1857309",2016-11-24,37277.2602739726
"12-1-12-338054","1-201-2011-1061297",2016-05-19,12458,"2-201-2011-796829",2016-11-24,37277.2602739726
"12-1-12-338386","1-201-2011-1059035",2016-05-13,12172,"2-202-2022-1854575",2016-11-20,36945.9068493151
"12-1-12-338198","1-201-2011-1061666",2016-05-19,12458,"2-202-2022-1859330",2016-11-27,37525.7753424657
"12-1-12-338442","1-201-2011-1061354",2016-05-19,12458,"2-201-2011-796573",2016-11-24,37277.2602739726
"12-1-12-338376","1-201-2011-1057829",2016-05-11,12076,"2-202-2022-1851755",2016-11-17,36697.3917808219
"12-1-12-338701","1-201-2011-1060085",2016-05-16,12267,"2-201-2011-796254",2016-11-23,37111.5835616438
"12-1-12-338625","1-201-2011-1063097",2016-05-23,12601,"2-202-2022-1860124",2016-11-28,37525.7753424657
"12-1-12-338877","1-201-2011-1062302",2016-05-21,12506,"2-201-2011-797309",2016-11-26,37360.098630137
"12-1-12-339010","1-201-2011-1061534",2016-05-19,12410,"2-202-2022-1858801",2016-11-26,37360.098630137
"12-1-12-339265","1-201-2011-1061987",2016-05-20,12172,"2-202-2022-1860293",2016-11-28,37028.7452054794
"12-1-12-339311","1-201-2011-1065211",2016-05-27,12410,"2-202-2022-1865509",2016-12-05,37442.9369863014
"12-1-12-339403","1-201-2011-1064610",2016-05-26,12363,"2-202-2022-1863147",2016-12-02,37194.4219178082
"12-1-12-339329","1-201-2011-1065417",2016-05-28,12458,"2-202-2022-1865760",2016-12-05,37442.9369863014
"12-1-12-339428","1-201-2011-1065972",2016-05-29,12506,"2-201-2011-800156",2016-12-05,37442.9369863014
"12-1-12-339429","1-201-2011-1065479",2016-05-28,12458,"2-202-2022-1865671",2016-12-05,37442.9369863014
"12-1-12-339531","1-201-2011-1063576",2016-05-24,12267,"2-201-2011-799069",2016-12-01,37111.5835616438
"12-1-12-339675","1-201-2011-1062949",2016-05-22,12172,"2-202-2022-1862765",2016-12-01,37111.5835616438
"12-1-12-339676","1-201-2011-1063244",2016-05-23,12219,"2-202-2022-1861537",2016-11-30,37028.7452054794
"12-1-12-339794","1-201-2011-1063350",2016-05-23,12219,"2-202-2022-1861035",2016-11-29,36945.9068493151
"12-1-12-339823","1-201-2011-1063802",2016-05-24,12267,"2-202-2022-1862030",2016-11-30,37028.7452054794
"12-1-12-339827","1-201-2011-1064030",2016-05-25,12315,"2-202-2022-1862206",2016-11-30,37028.7452054794
"12-1-12-339850","1-201-2011-1064926",2016-05-27,12410,"2-201-2011-799791",2016-12-03,37277.2602739726
"12-1-12-340205","1-201-2011-1062650",2016-05-22,11933,"2-201-2011-798040",2016-11-28,36448.8767123288
"12-1-12-340258","1-201-2011-1067419",2016-06-02,12363,"2-202-2022-1868597",2016-12-09,37194.4219178082
"12-1-12-340259","1-201-2011-1067826",2016-06-02,12363,"2-202-2022-1869042",2016-12-09,37194.4219178082
"12-1-12-340658","1-201-2011-1067702",2016-06-02,12172,"2-201-2011-801777",2016-12-10,36945.9068493151
"12-1-12-340825","1-201-2011-1069440",2016-06-06,12363,"2-202-2022-1872168",2016-12-13,37194.4219178082
"12-1-12-340847","1-201-2011-1070897",2016-06-09,12506,"2-202-2022-1874231",2016-12-16,37442.9369863014
"12-1-12-341071","1-201-2011-1069900",2016-06-07,12363,"2-201-2011-803759",2016-12-16,37360.098630137
"12-1-12-341175","1-201-2011-1068197",2016-06-03,12172,"2-201-2011-801997",2016-12-10,36863.0684931507
"12-1-12-341273","1-201-2011-1068298",2016-06-04,12172,"2-202-2022-1870620",2016-12-11,36863.0684931507
"12-1-12-341717","1-201-2011-1069642",2016-06-07,11885,"2-202-2022-1873925",2016-12-16,36531.7150684931
"12-1-12-341630","1-201-2011-1071596",2016-06-11,12076,"2-202-2022-1877389",2016-12-20,36863.0684931507
"12-1-12-341783","1-201-2011-1072056",2016-06-12,12124,"2-201-2011-805960",2016-12-22,37028.7452054794
"12-1-12-341893","1-201-2011-1073259",2016-06-15,12267,"2-201-2011-805852",2016-12-22,37028.7452054794
"12-1-12-342022","1-201-2011-1073446",2016-06-15,12267,"2-202-2022-1878122",2016-12-21,36945.9068493151
"12-1-12-342024","1-201-2011-1073301",2016-06-15,12267,"2-202-2022-1877879",2016-12-21,36945.9068493151
"12-1-12-342109","1-201-2011-1069988",2016-06-07,11885,"2-202-2022-1874035",2016-12-16,36531.7150684931
"12-1-12-342005","1-201-2011-1071189",2016-06-10,12029,"2-202-2022-1876146",2016-12-19,36780.2301369863
"12-1-12-342240","1-201-2011-1068394",2016-06-04,11503,"2-201-2011-803982",2016-12-16,36117.5232876712
"12-1-12-342461","1-201-2011-1074904",2016-06-19,11933,"2-202-2022-1881227",2016-12-25,36366.0383561644
"12-1-12-342495","1-201-2011-1074651",2016-06-18,11885,"2-201-2011-807197",2016-12-26,36448.8767123288
"12-1-12-342530","1-201-2011-1071564",2016-06-11,11551,"2-202-2022-1876675",2016-12-19,35869.0082191781
"12-1-12-342797","1-201-2011-1071904",2016-06-12,11313,"2-202-2022-1877019",2016-12-20,35454.8164383562
"12-1-12-342799","1-201-2011-1071411",2016-06-11,11265,"2-201-2011-805401",2016-12-21,35537.6547945205
"12-1-12-342919","1-201-2011-1278944",2016-06-21,11742,"2-202-2022-1883465",2016-12-28,36117.5232876712
"12-1-12-342877","1-201-2011-1075818",2016-06-21,11742,"2-201-2011-808048",2016-12-29,36200.3616438356
"12-1-12-343187","1-201-2011-1077198",2016-06-24,11885,"2-202-2022-1885366",2016-12-31,36366.0383561644
"12-1-12-343099","1-201-2011-1073288",2016-06-15,11456,"2-202-2022-1879499",2016-12-23,35703.3315068493
"12-1-12-343384","1-201-2011-1073784",2016-06-16,11503,"2-202-2022-1881284",2016-12-25,35869.0082191781
"12-1-12-343534","1-201-2011-1073889",2016-06-16,11503,"2-202-2022-1881035",2016-12-25,35869.0082191781
"12-1-12-343557","1-201-2011-1074894",2016-06-19,11647,"2-202-2022-1881612",2016-12-26,35951.8465753425
"12-1-12-343573","1-201-2011-1075738",2016-06-21,11742,"2-202-2022-1884305",2016-12-29,36200.3616438356
"12-1-12-344093","1-201-2011-1076906",2016-06-23,11742,"2-201-2011-808525",2016-12-30,36117.5232876712
"21-2-21-2317","1-201-2011-808363",2014-10-19,98666,"2-202-2022-1418078",2015-05-01,187297.523287671
"21-2-21-108941","1-201-2011-939325",2015-08-14,83296,"2-202-2022-1648072",2016-02-25,160706.410958904
"21-2-21-158027","1-201-2011-929857",2015-07-23,68307,"2-202-2022-1631236",2016-02-03,134695.167123288
"21-2-21-194057","1-201-2011-852763",2015-01-28,49548,"2-202-2022-1495752",2015-08-11,102139.693150685
"21-2-21-239993","1-201-2011-693969",2014-01-31,19905,"2-202-2022-1218633",2014-08-14,50697.0739726027
"21-2-21-240662","1-202-2021-597057",2014-03-02,29401.2,"2-202-2022-1045750",2014-01-01,31312.898630137
"21-2-21-241011","1-202-2021-598711",2014-03-05,29602.58,"2-201-2011-449497",2014-01-04,31561.4136986301
"21-2-21-241544","1-202-2021-600704",2014-03-10,29602.58,"2-202-2022-1050289",2014-01-07,31395.7369863014
"21-2-21-241554","1-202-2021-599892",2014-03-08,29468.33,"2-202-2022-1050634",2014-01-07,31395.7369863014
"21-2-21-241891","1-202-2021-601156",2014-03-11,29669.7,"2-202-2022-1051789",2014-01-09,31561.4136986301
"21-2-21-241905","1-202-2021-601016",2014-03-11,29669.7,"2-202-2022-1052363",2014-01-10,31644.2520547945
"21-2-21-242086","1-202-2021-600850",2014-03-10,29602.58,"2-202-2022-1052673",2014-01-10,31644.2520547945
"21-2-21-242614","1-202-2021-603013",2014-03-15,29938.21,"2-201-2011-452212",2014-01-12,31809.9287671233
"21-2-21-243735","1-202-2021-605342",2014-03-21,30139.59,"2-201-2011-455273",2014-01-21,32306.9589041096
"21-2-21-243746","1-202-2021-605493",2014-03-21,30139.59,"2-202-2022-1059628",2014-01-19,32141.2821917808
"21-2-21-243934","1-202-2021-606144",2014-03-22,29803.96,"2-202-2022-1062018",2014-01-22,31892.7671232877
"21-2-21-243890","1-202-2021-605211",2014-03-20,29669.7,"2-202-2022-1061928",2014-01-22,31892.7671232877
"21-2-21-244105","1-202-2021-606600",2014-03-23,29871.08,"2-202-2022-1063740",2014-01-24,32058.4438356164
"21-2-21-244291","1-202-2021-606798",2014-03-24,29938.21,"2-201-2011-456000",2014-01-24,32058.4438356164
"21-2-21-244330","1-202-2021-607268",2014-03-25,29871.08,"2-202-2022-1062667",2014-01-23,31809.9287671233
"21-2-21-244348","1-202-2021-607276",2014-03-25,29871.08,"2-202-2022-1064235",2014-01-25,31975.6054794521
"21-2-21-244770","1-202-2021-608304",2014-03-27,29602.58,"2-201-2011-456413",2014-01-25,31478.5753424658
"21-2-21-244933","1-202-2021-608781",2014-03-28,29669.7,"2-202-2022-1064288",2014-01-25,31478.5753424658
"21-2-21-245111","1-202-2021-608472",2014-03-28,29669.7,"2-202-2022-1066032",2014-01-27,31644.2520547945
"21-2-21-245297","1-202-2021-609820",2014-03-31,29871.08,"2-202-2022-1066986",2014-01-29,31809.9287671233
"21-2-21-245470","1-202-2021-609681",2014-03-30,29468.33,"2-201-2011-457358",2014-01-28,31312.898630137
